,Tau,Method,WCSS/TSS
2727,5.0,Randomized,0.9033343688026048
2728,0.0,Naive,0.15382076438180597
2729,0.025,Randomized,0.15382076438180597
2730,0.05,Randomized,0.15382076438180597
2731,0.1,Randomized,0.15382076438180597
2732,0.25,Randomized,0.9867250288917316
2733,0.5,Randomized,0.15382076438180597
2734,1.0,Randomized,0.897395101778138
2735,5.0,Randomized,0.9390433188382281
2736,0.0,Naive,0.13508510450918987
2737,0.025,Randomized,0.13508510450918987
2738,0.05,Randomized,0.13508510450918987
2739,0.1,Randomized,0.13508510450918987
2740,0.25,Randomized,0.13508510450918987
2741,0.5,Randomized,0.5750280603888754
2742,1.0,Randomized,0.7172710704678323
2743,5.0,Randomized,0.8916551268270462
2744,0.0,Naive,0.7011105734274274
2745,0.025,Randomized,0.7011105734274274
2746,0.05,Randomized,0.222399296285715
2747,0.1,Randomized,0.7011105734274274
2748,0.25,Randomized,0.9173579497511198
2749,0.5,Randomized,0.9748650077903802
2750,1.0,Randomized,0.9703192574022311
2751,5.0,Randomized,0.9883765180146977
2752,0.0,Naive,0.19072810170223478
2753,0.025,Randomized,0.19072810170223478
2754,0.05,Randomized,0.19072810170223478
2755,0.1,Randomized,0.8763262210114126
2756,0.25,Randomized,0.35145979111336156
2757,0.5,Randomized,0.7224869183355245
2758,1.0,Randomized,0.8039504377903053
2759,5.0,Randomized,0.9863833231386812
2760,0.0,Naive,0.16069766171647423
2761,0.025,Randomized,0.16069766171647423
2762,0.05,Randomized,0.16069766171647423
2763,0.1,Randomized,0.16069766171647423
2764,0.25,Randomized,0.16069766171647423
2765,0.5,Randomized,0.8814105183788996
2766,1.0,Randomized,0.7438422620417617
2767,5.0,Randomized,0.9249114944988266
2768,0.0,Naive,0.18358057755252205
2769,0.025,Randomized,0.18358057755252205
2770,0.05,Randomized,0.18358057755252205
2771,0.1,Randomized,0.18358057755252205
2772,0.25,Randomized,0.8593159737727891
2773,0.5,Randomized,0.9522025207797721
2774,1.0,Randomized,0.9892206672856878
2775,5.0,Randomized,0.9775537674692742
2776,0.0,Naive,0.13921353729494673
2777,0.025,Randomized,0.13921353729494673
2778,0.05,Randomized,0.13921353729494673
2779,0.1,Randomized,0.13921353729494673
2780,0.25,Randomized,0.13921353729494673
2781,0.5,Randomized,0.9165833316830342
2782,1.0,Randomized,0.9540681737556
2783,5.0,Randomized,0.7866263821787949
2784,0.0,Naive,0.1683457350319694
2785,0.025,Randomized,0.1683457350319694
2786,0.05,Randomized,0.1683457350319694
2787,0.1,Randomized,0.19708375307331297
2788,0.25,Randomized,0.31278877447971687
2789,0.5,Randomized,0.1683457350319694
2790,1.0,Randomized,0.9949618778863888
2791,5.0,Randomized,0.9263654138863114
2792,0.0,Naive,0.17763696528150846
2793,0.025,Randomized,0.17763696528150846
2794,0.05,Randomized,0.17763696528150846
2795,0.1,Randomized,0.17763696528150846
2796,0.25,Randomized,0.17763696528150846
2797,0.5,Randomized,0.9253360463392728
2798,1.0,Randomized,0.9253360463392728
2799,5.0,Randomized,0.96381280955116
2800,0.0,Naive,0.1873078321731308
2801,0.025,Randomized,0.1873078321731308
2802,0.05,Randomized,0.1873078321731308
2803,0.1,Randomized,0.85682998372698
2804,0.25,Randomized,0.9115275628260452
2805,0.5,Randomized,0.85682998372698
2806,1.0,Randomized,0.9115275628260452
2807,5.0,Randomized,0.85682998372698
2808,0.0,Naive,0.13290242443438752
2809,0.025,Randomized,0.13290242443438752
2810,0.05,Randomized,0.13290242443438752
2811,0.1,Randomized,0.13290242443438752
2812,0.25,Randomized,0.13290242443438752
2813,0.5,Randomized,0.30663137718013417
2814,1.0,Randomized,0.9971653174004301
2815,5.0,Randomized,0.9007552264292508
2816,0.0,Naive,0.17312908488679166
2817,0.025,Randomized,0.17312908488679166
2818,0.05,Randomized,0.17312908488679166
2819,0.1,Randomized,0.17312908488679166
2820,0.25,Randomized,0.8901349570179445
2821,0.5,Randomized,0.9098234568580963
2822,1.0,Randomized,0.9098234568580963
2823,5.0,Randomized,0.9411846386682673
2824,0.0,Naive,0.11637849377279964
2825,0.025,Randomized,0.11637849377279964
2826,0.05,Randomized,0.11637849377279964
2827,0.1,Randomized,0.11637849377279964
2828,0.25,Randomized,0.11637849377279964
2829,0.5,Randomized,0.4257561862925574
2830,1.0,Randomized,0.8569359464928912
2831,5.0,Randomized,0.9170544949016526
2832,0.0,Naive,0.15304359541155022
2833,0.025,Randomized,0.15304359541155022
2834,0.05,Randomized,0.15304359541155022
2835,0.1,Randomized,0.15304359541155022
2836,0.25,Randomized,0.331956048001264
2837,0.5,Randomized,0.9090609424139768
2838,1.0,Randomized,0.919804255915602
2839,5.0,Randomized,0.883996036691496
2840,0.0,Naive,0.18036525372974532
2841,0.025,Randomized,0.18036525372974532
2842,0.05,Randomized,0.18036525372974532
2843,0.1,Randomized,0.18036525372974532
2844,0.25,Randomized,0.18036525372974532
2845,0.5,Randomized,0.9959962126414508
2846,1.0,Randomized,0.975115570442883
2847,5.0,Randomized,0.9347853794322035
2848,0.0,Naive,0.19199720500405043
2849,0.025,Randomized,0.19199720500405043
2850,0.05,Randomized,0.19199720500405043
2851,0.1,Randomized,0.19199720500405043
2852,0.25,Randomized,0.9611515438769003
2853,0.5,Randomized,0.9040029536538567
2854,1.0,Randomized,0.9739215078590847
2855,5.0,Randomized,0.6839926906225263
2856,0.0,Naive,0.2591594451668939
2857,0.025,Randomized,0.2591594451668939
2858,0.05,Randomized,0.2591594451668939
2859,0.1,Randomized,0.9291491285814477
2860,0.25,Randomized,0.9090847012004771
2861,0.5,Randomized,0.9090847012004771
2862,1.0,Randomized,0.8373591694832024
2863,5.0,Randomized,0.890833480055628
2864,0.0,Naive,0.1368208964545693
2865,0.025,Randomized,0.1368208964545693
2866,0.05,Randomized,0.1368208964545693
2867,0.1,Randomized,0.1368208964545693
2868,0.25,Randomized,0.9097038717736564
2869,0.5,Randomized,0.9097038717736564
2870,1.0,Randomized,0.9097038717736564
2871,5.0,Randomized,0.9855828159426635
2872,0.0,Naive,0.17974513165141662
2873,0.025,Randomized,0.17974513165141662
2874,0.05,Randomized,0.17974513165141662
2875,0.1,Randomized,0.19441584523550734
2876,0.25,Randomized,0.8234642126511103
2877,0.5,Randomized,0.9461775721228511
2878,1.0,Randomized,0.8978896871165413
2879,5.0,Randomized,0.8800941488553595
2880,0.0,Naive,0.2315795587405498
2881,0.025,Randomized,0.8751044974044836
2882,0.05,Randomized,0.8751044974044836
2883,0.1,Randomized,0.8751044974044836
2884,0.25,Randomized,0.7698651350517668
2885,0.5,Randomized,0.9203874698533692
2886,1.0,Randomized,0.7208275542191258
2887,5.0,Randomized,0.9462917656294979
2888,0.0,Naive,0.21721513872925088
2889,0.025,Randomized,0.21721513872925088
2890,0.05,Randomized,0.21721513872925088
2891,0.1,Randomized,0.24556389468087875
2892,0.25,Randomized,0.923118925332117
2893,0.5,Randomized,0.923118925332117
2894,1.0,Randomized,0.9734180517834726
2895,5.0,Randomized,0.9601831405958451
2896,0.0,Naive,0.17082810866809864
2897,0.025,Randomized,0.21097948979254688
2898,0.05,Randomized,0.21097948979254688
2899,0.1,Randomized,0.9766632047849463
2900,0.25,Randomized,0.858896665232047
2901,0.5,Randomized,0.9161880982928227
2902,1.0,Randomized,0.9161880982928227
2903,5.0,Randomized,0.9443556603827868
2904,0.0,Naive,0.11956405543196738
2905,0.025,Randomized,0.11956405543196738
2906,0.05,Randomized,0.11956405543196738
2907,0.1,Randomized,0.11956405543196738
2908,0.25,Randomized,0.11956405543196738
2909,0.5,Randomized,0.25364601770339584
2910,1.0,Randomized,0.967033298947076
2911,5.0,Randomized,0.8133034069148812
2912,0.0,Naive,0.1446119996470259
2913,0.025,Randomized,0.1446119996470259
2914,0.05,Randomized,0.1446119996470259
2915,0.1,Randomized,0.1446119996470259
2916,0.25,Randomized,0.516933323897608
2917,0.5,Randomized,0.26456685751698156
2918,1.0,Randomized,0.5635787172712284
2919,5.0,Randomized,0.9982417306374406
2920,0.0,Naive,0.15754620778434786
2921,0.025,Randomized,0.15754620778434786
2922,0.05,Randomized,0.15754620778434786
2923,0.1,Randomized,0.15754620778434786
2924,0.25,Randomized,0.9721978477895149
2925,0.5,Randomized,0.15754620778434786
2926,1.0,Randomized,0.7431226354397238
2927,5.0,Randomized,0.9985804738739932
2928,0.0,Naive,0.09842832031453272
2929,0.025,Randomized,0.09842832031453272
2930,0.05,Randomized,0.09842832031453272
2931,0.1,Randomized,0.09842832031453272
2932,0.25,Randomized,0.09842832031453272
2933,0.5,Randomized,0.8971549458569145
2934,1.0,Randomized,0.9624092285498996
2935,5.0,Randomized,0.9855429966234147
2936,0.0,Naive,0.12614973714269528
2937,0.025,Randomized,0.12614973714269528
2938,0.05,Randomized,0.12614973714269528
2939,0.1,Randomized,0.12614973714269528
2940,0.25,Randomized,0.12614973714269528
2941,0.5,Randomized,0.9870369577897935
2942,1.0,Randomized,0.5795468132084656
2943,5.0,Randomized,0.9462520992089196
2944,0.0,Naive,0.16851073359042656
2945,0.025,Randomized,0.16851073359042656
2946,0.05,Randomized,0.16851073359042656
2947,0.1,Randomized,0.16851073359042656
2948,0.25,Randomized,0.6519204479341153
2949,0.5,Randomized,0.8757986514804655
2950,1.0,Randomized,0.8622172105975422
2951,5.0,Randomized,0.9436166314399518
2952,0.0,Naive,0.22076765532065662
2953,0.025,Randomized,0.22076765532065662
2954,0.05,Randomized,0.22076765532065662
2955,0.1,Randomized,0.22076765532065662
2956,0.25,Randomized,0.9715760192074739
2957,0.5,Randomized,0.966298324685701
2958,1.0,Randomized,0.8688832731158027
2959,5.0,Randomized,0.9930040331914468
2960,0.0,Naive,0.11750113591538484
2961,0.025,Randomized,0.11750113591538484
2962,0.05,Randomized,0.11750113591538484
2963,0.1,Randomized,0.11750113591538484
2964,0.25,Randomized,0.11750113591538484
2965,0.5,Randomized,0.9491486070549248
2966,1.0,Randomized,0.9091153904769446
2967,5.0,Randomized,0.9944117890814023
2968,0.0,Naive,0.1853149163143826
2969,0.025,Randomized,0.1853149163143826
2970,0.05,Randomized,0.1853149163143826
2971,0.1,Randomized,0.1853149163143826
2972,0.25,Randomized,0.1853149163143826
2973,0.5,Randomized,0.9620585195851294
2974,1.0,Randomized,0.8676292389455222
2975,5.0,Randomized,0.9893209972849367
2976,0.0,Naive,0.14139247571849275
2977,0.025,Randomized,0.14139247571849275
2978,0.05,Randomized,0.14139247571849275
2979,0.1,Randomized,0.14139247571849275
2980,0.25,Randomized,0.8640364383955574
2981,0.5,Randomized,0.859080489883973
2982,1.0,Randomized,0.9048616826768201
2983,5.0,Randomized,0.859080489883973
2984,0.0,Naive,0.13135825102821416
2985,0.025,Randomized,0.13135825102821416
2986,0.05,Randomized,0.13135825102821416
2987,0.1,Randomized,0.13135825102821416
2988,0.25,Randomized,0.13135825102821416
2989,0.5,Randomized,0.9146686688268408
2990,1.0,Randomized,0.9093802781708777
2991,5.0,Randomized,0.9093802781708777
2992,0.0,Naive,0.14335247884961422
2993,0.025,Randomized,0.14335247884961422
2994,0.05,Randomized,0.14335247884961422
2995,0.1,Randomized,0.14335247884961422
2996,0.25,Randomized,0.14335247884961422
2997,0.5,Randomized,0.7812291468373673
2998,1.0,Randomized,0.8755445669953847
2999,5.0,Randomized,0.9032284152296651
3000,0.0,Naive,0.18257914173194856
3001,0.025,Randomized,0.18257914173194856
3002,0.05,Randomized,0.18257914173194856
3003,0.1,Randomized,0.8893588508102447
3004,0.25,Randomized,0.8893588508102447
3005,0.5,Randomized,0.9879443076658355
3006,1.0,Randomized,0.9676865882956486
3007,5.0,Randomized,0.9711184946789251
3008,0.0,Naive,0.8935990231216192
3009,0.025,Randomized,0.8935990231216192
3010,0.05,Randomized,0.8332747592671438
3011,0.1,Randomized,0.8332747592671438
3012,0.25,Randomized,0.9647432451224974
3013,0.5,Randomized,0.8522518374994966
3014,1.0,Randomized,0.8458797824397567
3015,5.0,Randomized,0.9946250428838201
3016,0.0,Naive,0.18619987415738315
3017,0.025,Randomized,0.18619987415738315
3018,0.05,Randomized,0.18619987415738315
3019,0.1,Randomized,0.18619987415738315
3020,0.25,Randomized,0.3474414550957853
3021,0.5,Randomized,0.4555572403632869
3022,1.0,Randomized,0.8288986319661145
3023,5.0,Randomized,0.9724276198705073
3024,0.0,Naive,0.17797905050647267
3025,0.025,Randomized,0.17797905050647267
3026,0.05,Randomized,0.17797905050647267
3027,0.1,Randomized,0.17797905050647267
3028,0.25,Randomized,0.2357050614145177
3029,0.5,Randomized,0.9842260457111528
3030,1.0,Randomized,0.9842260457111528
3031,5.0,Randomized,0.9968901194996612
3032,0.0,Naive,0.1339130191227306
3033,0.025,Randomized,0.1339130191227306
3034,0.05,Randomized,0.1339130191227306
3035,0.1,Randomized,0.1339130191227306
3036,0.25,Randomized,0.1339130191227306
3037,0.5,Randomized,0.727457012969713
3038,1.0,Randomized,0.8200250258147311
3039,5.0,Randomized,0.9792639902530376
3040,0.0,Naive,0.15836412545972212
3041,0.025,Randomized,0.15836412545972212
3042,0.05,Randomized,0.15836412545972212
3043,0.1,Randomized,0.15836412545972212
3044,0.25,Randomized,0.15836412545972212
3045,0.5,Randomized,0.15836412545972212
3046,1.0,Randomized,0.9451023191936259
3047,5.0,Randomized,0.9451023191936259
3048,0.0,Naive,0.12928575589719926
3049,0.025,Randomized,0.12928575589719926
3050,0.05,Randomized,0.12928575589719926
3051,0.1,Randomized,0.12928575589719926
3052,0.25,Randomized,0.2646431556763422
3053,0.5,Randomized,0.9836744932035676
3054,1.0,Randomized,0.8676716998157677
3055,5.0,Randomized,0.7045820491472168
3056,0.0,Naive,0.14099558587694105
3057,0.025,Randomized,0.14099558587694105
3058,0.05,Randomized,0.14099558587694105
3059,0.1,Randomized,0.14099558587694105
3060,0.25,Randomized,0.14099558587694105
3061,0.5,Randomized,0.9056836758524919
3062,1.0,Randomized,0.7231095594862271
3063,5.0,Randomized,0.7907049361219918
3064,0.0,Naive,0.11223442293659724
3065,0.025,Randomized,0.11223442293659724
3066,0.05,Randomized,0.11223442293659724
3067,0.1,Randomized,0.11223442293659724
3068,0.25,Randomized,0.11223442293659724
3069,0.5,Randomized,0.8885398376004504
3070,1.0,Randomized,0.9370329320114965
3071,5.0,Randomized,0.7675720852739204
3072,0.0,Naive,0.1682142204704581
3073,0.025,Randomized,0.1682142204704581
3074,0.05,Randomized,0.1682142204704581
3075,0.1,Randomized,0.1682142204704581
3076,0.25,Randomized,0.1682142204704581
3077,0.5,Randomized,0.940761639182979
3078,1.0,Randomized,0.7704909642275102
3079,5.0,Randomized,0.973728174411249
3080,0.0,Naive,0.12751416519159967
3081,0.025,Randomized,0.12751416519159967
3082,0.05,Randomized,0.12751416519159967
3083,0.1,Randomized,0.12751416519159967
3084,0.25,Randomized,0.12751416519159967
3085,0.5,Randomized,0.8741178103044439
3086,1.0,Randomized,0.9765358444210888
3087,5.0,Randomized,0.9967636251513757
3088,0.0,Naive,0.8037944337702334
3089,0.025,Randomized,0.8037944337702334
3090,0.05,Randomized,0.8037944337702334
3091,0.1,Randomized,0.8037944337702334
3092,0.25,Randomized,0.6242786835544821
3093,0.5,Randomized,0.3286289989520222
3094,1.0,Randomized,0.5579721642314931
3095,5.0,Randomized,0.8921179372724527
3096,0.0,Naive,0.18972143120238077
3097,0.025,Randomized,0.18972143120238077
3098,0.05,Randomized,0.18972143120238077
3099,0.1,Randomized,0.18972143120238077
3100,0.25,Randomized,0.18972143120238077
3101,0.5,Randomized,0.4775483689302928
3102,1.0,Randomized,0.9928626331664335
3103,5.0,Randomized,0.9895024971190178
3104,0.0,Naive,0.161538746375585
3105,0.025,Randomized,0.161538746375585
3106,0.05,Randomized,0.161538746375585
3107,0.1,Randomized,0.161538746375585
3108,0.25,Randomized,0.9015971838307644
3109,0.5,Randomized,0.9227195999145784
3110,1.0,Randomized,0.9755035683139711
3111,5.0,Randomized,0.9899166102123368
3112,0.0,Naive,0.1739319275589759
3113,0.025,Randomized,0.1739319275589759
3114,0.05,Randomized,0.1739319275589759
3115,0.1,Randomized,0.1739319275589759
3116,0.25,Randomized,0.1739319275589759
3117,0.5,Randomized,0.9678780925373277
3118,1.0,Randomized,0.7560092841340932
3119,5.0,Randomized,0.9108279811474439
3120,0.0,Naive,0.1367571784959858
3121,0.025,Randomized,0.1367571784959858
3122,0.05,Randomized,0.1367571784959858
3123,0.1,Randomized,0.1367571784959858
3124,0.25,Randomized,0.8209440314540293
3125,0.5,Randomized,0.23351213597904308
3126,1.0,Randomized,0.7119594724421577
3127,5.0,Randomized,0.9750630094197617
3128,0.0,Naive,0.144774491592391
3129,0.025,Randomized,0.144774491592391
3130,0.05,Randomized,0.144774491592391
3131,0.1,Randomized,0.144774491592391
3132,0.25,Randomized,0.144774491592391
3133,0.5,Randomized,0.9945588343921423
3134,1.0,Randomized,0.9971806018648045
3135,5.0,Randomized,0.8728959788061083
3136,0.0,Naive,0.18259504721253006
3137,0.025,Randomized,0.18259504721253006
3138,0.05,Randomized,0.18259504721253006
3139,0.1,Randomized,0.8515003659666387
3140,0.25,Randomized,0.8917347533801233
3141,0.5,Randomized,0.8499201718025226
3142,1.0,Randomized,0.8282593623669564
3143,5.0,Randomized,0.9949587960554829
3144,0.0,Naive,0.15544435786794755
3145,0.025,Randomized,0.15544435786794755
3146,0.05,Randomized,0.15544435786794755
3147,0.1,Randomized,0.15544435786794755
3148,0.25,Randomized,0.15544435786794755
3149,0.5,Randomized,0.9686849899176132
3150,1.0,Randomized,0.9058407504868073
3151,5.0,Randomized,0.8537310895887438
3152,0.0,Naive,0.10092272975187849
3153,0.025,Randomized,0.10092272975187849
3154,0.05,Randomized,0.10092272975187849
3155,0.1,Randomized,0.10092272975187849
3156,0.25,Randomized,0.10092272975187849
3157,0.5,Randomized,0.9800179703914101
3158,1.0,Randomized,0.10092272975187849
3159,5.0,Randomized,0.9239126663508835
3160,0.0,Naive,0.133210355792841
3161,0.025,Randomized,0.133210355792841
3162,0.05,Randomized,0.133210355792841
3163,0.1,Randomized,0.133210355792841
3164,0.25,Randomized,0.133210355792841
3165,0.5,Randomized,0.9444251132614698
3166,1.0,Randomized,0.9982052643080396
3167,5.0,Randomized,0.992735834424957
3168,0.0,Naive,0.7966708568545698
3169,0.025,Randomized,0.7966708568545698
3170,0.05,Randomized,0.30974650426401745
3171,0.1,Randomized,0.7966708568545698
3172,0.25,Randomized,0.6777977872642231
3173,0.5,Randomized,0.4490745016550874
3174,1.0,Randomized,0.9536424559121068
3175,5.0,Randomized,0.9740689388127581
3176,0.0,Naive,0.2197854897088255
3177,0.025,Randomized,0.2197854897088255
3178,0.05,Randomized,0.22117680644577253
3179,0.1,Randomized,0.8998051110531675
3180,0.25,Randomized,0.8998051110531675
3181,0.5,Randomized,0.8166801801379817
3182,1.0,Randomized,0.9925559174562462
3183,5.0,Randomized,0.9933800977381811
3184,0.0,Naive,0.13523078582242892
3185,0.025,Randomized,0.8790756525879665
3186,0.05,Randomized,0.8790756525879665
3187,0.1,Randomized,0.1532951898220775
3188,0.25,Randomized,0.13523078582242892
3189,0.5,Randomized,0.8630402357054486
3190,1.0,Randomized,0.8363871839952718
3191,5.0,Randomized,0.981476747390736
3192,0.0,Naive,0.15320496082051832
3193,0.025,Randomized,0.15320496082051832
3194,0.05,Randomized,0.15320496082051832
3195,0.1,Randomized,0.15320496082051832
3196,0.25,Randomized,0.15320496082051832
3197,0.5,Randomized,0.9845783489542306
3198,1.0,Randomized,0.8688849765897898
3199,5.0,Randomized,0.898253247934573
3200,0.0,Naive,0.14536854550190972
3201,0.025,Randomized,0.14536854550190972
3202,0.05,Randomized,0.14536854550190972
3203,0.1,Randomized,0.14536854550190972
3204,0.25,Randomized,0.20504848807610992
3205,0.5,Randomized,0.9769457087626657
3206,1.0,Randomized,0.717427912560843
3207,5.0,Randomized,0.9067068426716378
3208,0.0,Naive,0.18203784239570087
3209,0.025,Randomized,0.18203784239570087
3210,0.05,Randomized,0.18203784239570087
3211,0.1,Randomized,0.18203784239570087
3212,0.25,Randomized,0.18203784239570087
3213,0.5,Randomized,0.8850092648323793
3214,1.0,Randomized,0.9528284200659473
3215,5.0,Randomized,0.9956926139326036
3216,0.0,Naive,0.17793049857698304
3217,0.025,Randomized,0.17793049857698304
3218,0.05,Randomized,0.17793049857698304
3219,0.1,Randomized,0.17793049857698304
3220,0.25,Randomized,0.8996896510781637
3221,0.5,Randomized,0.8996896510781637
3222,1.0,Randomized,0.8996896510781637
3223,5.0,Randomized,0.8996896510781637
3224,0.0,Naive,0.11904405333007272
3225,0.025,Randomized,0.11904405333007272
3226,0.05,Randomized,0.11904405333007272
3227,0.1,Randomized,0.11904405333007272
3228,0.25,Randomized,0.11904405333007272
3229,0.5,Randomized,0.8624674277865018
3230,1.0,Randomized,0.8624674277865018
3231,5.0,Randomized,0.933161914275704
3232,0.0,Naive,0.1704867920257749
3233,0.025,Randomized,0.1704867920257749
3234,0.05,Randomized,0.1704867920257749
3235,0.1,Randomized,0.1704867920257749
3236,0.25,Randomized,0.951939703889686
3237,0.5,Randomized,0.1704867920257749
3238,1.0,Randomized,0.9035877069230994
3239,5.0,Randomized,0.8531677479779228
3240,0.0,Naive,0.20420800450153212
3241,0.025,Randomized,0.20420800450153212
3242,0.05,Randomized,0.20420800450153212
3243,0.1,Randomized,0.20420800450153212
3244,0.25,Randomized,0.20420800450153212
3245,0.5,Randomized,0.976216402403407
3246,1.0,Randomized,0.8910785086242123
3247,5.0,Randomized,0.8095346019027867
3248,0.0,Naive,0.21619258453284637
3249,0.025,Randomized,0.8751803555436907
3250,0.05,Randomized,0.21619258453284637
3251,0.1,Randomized,0.9424801583321494
3252,0.25,Randomized,0.9424801583321494
3253,0.5,Randomized,0.8751803555436907
3254,1.0,Randomized,0.9975895295838397
3255,5.0,Randomized,0.9652598546909155
3256,0.0,Naive,0.20683758904231617
3257,0.025,Randomized,0.20683758904231617
3258,0.05,Randomized,0.20683758904231617
3259,0.1,Randomized,0.20683758904231617
3260,0.25,Randomized,0.8990566909031666
3261,0.5,Randomized,0.9648089831881523
3262,1.0,Randomized,0.9879720887333373
3263,5.0,Randomized,0.9699076897428984
3264,0.0,Naive,0.09510376861406017
3265,0.025,Randomized,0.09510376861406017
3266,0.05,Randomized,0.09510376861406017
3267,0.1,Randomized,0.09510376861406017
3268,0.25,Randomized,0.09510376861406017
3269,0.5,Randomized,0.9450138292873023
3270,1.0,Randomized,0.9416895834896243
3271,5.0,Randomized,0.845783328096203
3272,0.0,Naive,0.1515419593393745
3273,0.025,Randomized,0.1515419593393745
3274,0.05,Randomized,0.1515419593393745
3275,0.1,Randomized,0.1515419593393745
3276,0.25,Randomized,0.1515419593393745
3277,0.5,Randomized,0.6288803997147673
3278,1.0,Randomized,0.9772226290403824
3279,5.0,Randomized,0.9358667337980252
3280,0.0,Naive,0.8059427193953281
3281,0.025,Randomized,0.17540186093546037
3282,0.05,Randomized,0.17540186093546037
3283,0.1,Randomized,0.17540186093546037
3284,0.25,Randomized,0.9794382388137491
3285,0.5,Randomized,0.17540186093546037
3286,1.0,Randomized,0.7624289296602603
3287,5.0,Randomized,0.9714418539728977
3288,0.0,Naive,0.1084529617463163
3289,0.025,Randomized,0.1084529617463163
3290,0.05,Randomized,0.1084529617463163
3291,0.1,Randomized,0.1084529617463163
3292,0.25,Randomized,0.1084529617463163
3293,0.5,Randomized,0.9886745179076845
3294,1.0,Randomized,0.8504906285251929
3295,5.0,Randomized,0.9764702016987745
3296,0.0,Naive,0.1989370622618077
3297,0.025,Randomized,0.1989370622618077
3298,0.05,Randomized,0.1989370622618077
3299,0.1,Randomized,0.1989370622618077
3300,0.25,Randomized,0.900277515467302
3301,0.5,Randomized,0.7230246930796801
3302,1.0,Randomized,0.693948966074595
3303,5.0,Randomized,0.9366149494701839
3304,0.0,Naive,0.5609816989785955
3305,0.025,Randomized,0.5609816989785955
3306,0.05,Randomized,0.5609816989785955
3307,0.1,Randomized,0.5609816989785955
3308,0.25,Randomized,0.2617344856263576
3309,0.5,Randomized,0.5609816989785955
3310,1.0,Randomized,0.7419695198528472
3311,5.0,Randomized,0.7867628755573395
3312,0.0,Naive,0.13080809036502455
3313,0.025,Randomized,0.13080809036502455
3314,0.05,Randomized,0.13080809036502455
3315,0.1,Randomized,0.13080809036502455
3316,0.25,Randomized,0.13080809036502455
3317,0.5,Randomized,0.13080809036502455
3318,1.0,Randomized,0.9942283223766128
3319,5.0,Randomized,0.8540452217175609
3320,0.0,Naive,0.11834149981405197
3321,0.025,Randomized,0.11834149981405197
3322,0.05,Randomized,0.11834149981405197
3323,0.1,Randomized,0.11834149981405197
3324,0.25,Randomized,0.11834149981405197
3325,0.5,Randomized,0.9255705347809634
3326,1.0,Randomized,0.9087156387357479
3327,5.0,Randomized,0.9843519387216869
3328,0.0,Naive,0.1934138443246771
3329,0.025,Randomized,0.1934138443246771
3330,0.05,Randomized,0.1934138443246771
3331,0.1,Randomized,0.17339125002253025
3332,0.25,Randomized,0.17339125002253025
3333,0.5,Randomized,0.9163497158135222
3334,1.0,Randomized,0.9950778447985671
3335,5.0,Randomized,0.9926223183184187
3336,0.0,Naive,0.16541767005196642
3337,0.025,Randomized,0.16541767005196642
3338,0.05,Randomized,0.16541767005196642
3339,0.1,Randomized,0.16541767005196642
3340,0.25,Randomized,0.16541767005196642
3341,0.5,Randomized,0.16541767005196642
3342,1.0,Randomized,0.9908868242809363
3343,5.0,Randomized,0.8509456876692183
3344,0.0,Naive,0.18623994010741665
3345,0.025,Randomized,0.18623994010741665
3346,0.05,Randomized,0.18623994010741665
3347,0.1,Randomized,0.18623994010741665
3348,0.25,Randomized,0.18623994010741665
3349,0.5,Randomized,0.8666014732950581
3350,1.0,Randomized,0.9966162365110418
3351,5.0,Randomized,0.9163251225457596
3352,0.0,Naive,0.2230149804989561
3353,0.025,Randomized,0.2230149804989561
3354,0.05,Randomized,0.2230149804989561
3355,0.1,Randomized,0.2230149804989561
3356,0.25,Randomized,0.9636684012653395
3357,0.5,Randomized,0.9636684012653395
3358,1.0,Randomized,0.8640937232913778
3359,5.0,Randomized,0.9942065223814102
3360,0.0,Naive,0.1562963842956001
3361,0.025,Randomized,0.1562963842956001
3362,0.05,Randomized,0.1562963842956001
3363,0.1,Randomized,0.1562963842956001
3364,0.25,Randomized,0.1562963842956001
3365,0.5,Randomized,0.9685803323861324
3366,1.0,Randomized,0.9353806657743993
3367,5.0,Randomized,0.9701467638570779
3368,0.0,Naive,0.21636221012931503
3369,0.025,Randomized,0.21636221012931503
3370,0.05,Randomized,0.21636221012931503
3371,0.1,Randomized,0.21636221012931503
3372,0.25,Randomized,0.9441713873595534
3373,0.5,Randomized,0.8033058298786162
3374,1.0,Randomized,0.8276131253910018
3375,5.0,Randomized,0.8840193240886632
3376,0.0,Naive,0.09116706119081615
3377,0.025,Randomized,0.09116706119081615
3378,0.05,Randomized,0.09116706119081615
3379,0.1,Randomized,0.09116706119081615
3380,0.25,Randomized,0.09116706119081615
3381,0.5,Randomized,0.8879309560813852
3382,1.0,Randomized,0.8752477358775625
3383,5.0,Randomized,0.9854717162191391
3384,0.0,Naive,0.198649201403405
3385,0.025,Randomized,0.198649201403405
3386,0.05,Randomized,0.198649201403405
3387,0.1,Randomized,0.198649201403405
3388,0.25,Randomized,0.198649201403405
3389,0.5,Randomized,0.4980745949960553
3390,1.0,Randomized,0.8953209803429794
3391,5.0,Randomized,0.93629595396742
3392,0.0,Naive,0.11009648667866774
3393,0.025,Randomized,0.11009648667866774
3394,0.05,Randomized,0.11009648667866774
3395,0.1,Randomized,0.11009648667866774
3396,0.25,Randomized,0.11009648667866774
3397,0.5,Randomized,0.9867252480370408
3398,1.0,Randomized,0.6867737883416617
